102051 verbose linkBins yargs@4.8.1
102052 verbose linkMans yargs@4.8.1
102053 verbose rebuildBundles yargs@4.8.1
110944 silly gunzTarPerm extractEntry lib/node_modules/mout/string/pascalCase.js
110945 silly gunzTarPerm extractEntry lib/node_modules/mout/string/properCase.js
110946 silly gunzTarPerm extractEntry lib/node_modules/mout/string/removeNonASCII.js
110947 silly gunzTarPerm extractEntry lib/node_modules/mout/string/makePath.js
110948 silly gunzTarPerm extractEntry lib/node_modules/mout/string/repeat.js
110949 silly gunzTarPerm extractEntry lib/node_modules/mout/string/replace.js
110950 silly gunzTarPerm extractEntry lib/node_modules/mout/string/replaceAccents.js
110951 silly gunzTarPerm extractEntry lib/node_modules/mout/string/rpad.js
110952 silly gunzTarPerm extractEntry lib/node_modules/mout/string/rtrim.js
110953 silly gunzTarPerm extractEntry lib/node_modules/mout/string/ltrim.js
110954 silly gunzTarPerm extractEntry lib/node_modules/mout/string/sentenceCase.js
110955 silly gunzTarPerm extractEntry lib/node_modules/mout/string/lpad.js
110956 silly gunzTarPerm extractEntry lib/node_modules/mout/string/slugify.js
110957 silly gunzTarPerm extractEntry lib/node_modules/mout/string/lowerCase.js
110958 silly gunzTarPerm extractEntry lib/node_modules/mout/string/startsWith.js
110959 silly gunzTarPerm extractEntry lib/node_modules/mout/string/interpolate.js
110960 silly gunzTarPerm extractEntry lib/node_modules/mout/string/stripHtmlTags.js
110961 silly gunzTarPerm extractEntry lib/node_modules/mout/string/insert.js
110962 silly gunzTarPerm extractEntry lib/node_modules/mout/string/trim.js
110963 silly gunzTarPerm extractEntry lib/node_modules/mout/string/hyphenate.js
110964 silly gunzTarPerm extractEntry lib/node_modules/mout/string/truncate.js
110965 silly gunzTarPerm extractEntry lib/node_modules/mout/string/escapeUnicode.js
110966 silly gunzTarPerm extractEntry lib/node_modules/mout/string/typecast.js
110967 silly gunzTarPerm extractEntry lib/node_modules/mout/string/escapeRegExp.js
110968 silly gunzTarPerm extractEntry lib/node_modules/mout/string/unCamelCase.js
110969 silly gunzTarPerm extractEntry lib/node_modules/mout/string/escapeHtml.js
110970 silly gunzTarPerm extractEntry lib/node_modules/mout/string/underscore.js
110971 silly gunzTarPerm extractEntry lib/node_modules/mout/string/endsWith.js
110972 silly gunzTarPerm extractEntry lib/node_modules/mout/string/unescapeHtml.js
110973 silly gunzTarPerm extractEntry lib/node_modules/mout/string/crop.js
110974 silly gunzTarPerm extractEntry lib/node_modules/mout/string/unescapeUnicode.js
110975 silly gunzTarPerm extractEntry lib/node_modules/mout/string/contains.js
110976 silly gunzTarPerm extractEntry lib/node_modules/mout/string/unhyphenate.js
110977 silly gunzTarPerm extractEntry lib/node_modules/mout/string/camelCase.js
110978 silly gunzTarPerm extractEntry lib/node_modules/mout/string/upperCase.js
110979 silly gunzTarPerm extractEntry lib/node_modules/mout/string/removeNonWord.js
110980 silly gunzTarPerm extractEntry lib/node_modules/mout/function/awaitDelay.js
110981 silly gunzTarPerm extractEntry lib/node_modules/mout/function/debounce.js
110982 silly gunzTarPerm extractEntry lib/node_modules/mout/function/func.js
110983 silly gunzTarPerm extractEntry lib/node_modules/mout/function/identity.js
110984 silly gunzTarPerm extractEntry lib/node_modules/mout/function/constant.js
110985 silly gunzTarPerm extractEntry lib/node_modules/mout/function/partial.js
110986 silly gunzTarPerm extractEntry lib/node_modules/mout/function/prop.js
110987 silly gunzTarPerm extractEntry lib/node_modules/mout/function/series.js
110988 silly gunzTarPerm extractEntry lib/node_modules/mout/function/throttle.js
110989 silly gunzTarPerm extractEntry lib/node_modules/mout/function/timeout.js
110990 silly gunzTarPerm extractEntry lib/node_modules/mout/function/compose.js
110991 silly gunzTarPerm extractEntry lib/node_modules/mout/function/times.js
110992 silly gunzTarPerm extractEntry lib/node_modules/mout/function/bind.js
110993 silly gunzTarPerm extractEntry lib/node_modules/mout/function/wrap.js
110994 silly gunzTarPerm extractEntry lib/node_modules/mout/function/makeIterator_.js
110995 silly gunzTarPerm extractEntry lib/node_modules/mout/time/convert.js
110996 silly gunzTarPerm extractEntry lib/node_modules/mout/time/now.js
110997 silly gunzTarPerm extractEntry lib/node_modules/mout/time/parseMs.js
110998 silly gunzTarPerm extractEntry lib/node_modules/mout/time/toTimeString.js
110999 silly gunzTarPerm extractEntry lib/node_modules/mout/lang/GLOBAL.js
111000 silly gunzTarPerm extractEntry lib/node_modules/mout/lang/isDate.js
111001 silly gunzTarPerm extractEntry lib/node_modules/mout/lang/isEmpty.js
111002 silly gunzTarPerm extractEntry lib/node_modules/mout/lang/isFinite.js
111003 silly gunzTarPerm extractEntry lib/node_modules/mout/lang/isFunction.js
111004 silly gunzTarPerm extractEntry lib/node_modules/mout/lang/isBoolean.js
111005 silly gunzTarPerm extractEntry lib/node_modules/mout/lang/isKind.js
111006 silly gunzTarPerm extractEntry lib/node_modules/mout/lang/isNaN.js
111007 silly gunzTarPerm extractEntry lib/node_modules/mout/lang/isNull.js
111008 silly gunzTarPerm extractEntry lib/node_modules/mout/lang/isNumber.js
111009 silly gunzTarPerm extractEntry lib/node_modules/mout/lang/isObject.js
111010 silly gunzTarPerm extractEntry lib/node_modules/mout/lang/isArray.js
111011 silly gunzTarPerm extractEntry lib/node_modules/mout/lang/isPlainObject.js
111012 silly gunzTarPerm extractEntry lib/node_modules/mout/lang/isArguments.js
111013 silly gunzTarPerm extractEntry lib/node_modules/mout/lang/isPrimitive.js
111014 silly gunzTarPerm extractEntry lib/node_modules/mout/lang/is.js
111015 silly gunzTarPerm extractEntry lib/node_modules/mout/lang/isRegExp.js
111016 silly gunzTarPerm extractEntry lib/node_modules/mout/lang/inheritPrototype.js
111017 silly gunzTarPerm extractEntry lib/node_modules/mout/lang/isString.js
111018 silly gunzTarPerm extractEntry lib/node_modules/mout/lang/defaults.js
111019 silly gunzTarPerm extractEntry lib/node_modules/mout/lang/isUndefined.js
111020 silly gunzTarPerm extractEntry lib/node_modules/mout/lang/deepEquals.js
111021 silly gunzTarPerm extractEntry lib/node_modules/mout/lang/isnt.js
111022 silly gunzTarPerm extractEntry lib/node_modules/mout/lang/deepClone.js
111023 silly gunzTarPerm extractEntry lib/node_modules/mout/lang/kindOf.js
111024 silly gunzTarPerm extractEntry lib/node_modules/mout/lang/ctorApply.js
111025 silly gunzTarPerm extractEntry lib/node_modules/mout/lang/toArray.js
111026 silly gunzTarPerm extractEntry lib/node_modules/mout/lang/createObject.js
111027 silly gunzTarPerm extractEntry lib/node_modules/mout/lang/toNumber.js
111028 silly gunzTarPerm extractEntry lib/node_modules/mout/lang/clone.js
111029 silly gunzTarPerm extractEntry lib/node_modules/mout/lang/toString.js
111030 silly gunzTarPerm extractEntry lib/node_modules/mout/lang/isInteger.js
111031 silly gunzTarPerm extractEntry lib/node_modules/mute-stream/package.json
111032 silly gunzTarPerm extractEntry lib/node_modules/mute-stream/README.md
111033 silly gunzTarPerm extractEntry lib/node_modules/mute-stream/LICENSE
111034 silly gunzTarPerm extractEntry lib/node_modules/mute-stream/mute.js
111035 silly gunzTarPerm extractEntry lib/node_modules/mute-stream/test/basic.js
111036 silly gunzTarPerm extractEntry lib/node_modules/nested-error-stacks/package.json
111037 silly gunzTarPerm extractEntry lib/node_modules/nested-error-stacks/README.md
111038 silly gunzTarPerm extractEntry lib/node_modules/nested-error-stacks/LICENSE
111039 silly gunzTarPerm extractEntry lib/node_modules/nested-error-stacks/index.js
111040 silly gunzTarPerm extractEntry lib/node_modules/nested-error-stacks/README.md~
111041 silly gunzTarPerm extractEntry lib/node_modules/node-status-codes/package.json
111042 silly gunzTarPerm extractEntry lib/node_modules/node-status-codes/index.js
111043 silly gunzTarPerm extractEntry lib/node_modules/node-status-codes/license
111044 silly gunzTarPerm extractEntry lib/node_modules/node-status-codes/readme.md
111045 silly gunzTarPerm extractEntry lib/node_modules/node-uuid/package.json
111046 silly gunzTarPerm extractEntry lib/node_modules/node-uuid/.npmignore
111047 silly gunzTarPerm extractEntry lib/node_modules/node-uuid/README.md
111048 silly gunzTarPerm extractEntry lib/node_modules/node-uuid/uuid.js
111049 silly gunzTarPerm extractEntry lib/node_modules/node-uuid/LICENSE.md
111050 silly gunzTarPerm extractEntry lib/node_modules/node-uuid/benchmark/README.md
111051 silly gunzTarPerm extractEntry lib/node_modules/node-uuid/benchmark/benchmark.js
111052 silly gunzTarPerm extractEntry lib/node_modules/node-uuid/benchmark/bench.gnu
111053 silly gunzTarPerm extractEntry lib/node_modules/node-uuid/benchmark/bench.sh
111054 silly gunzTarPerm extractEntry lib/node_modules/node-uuid/benchmark/benchmark-native.c
111055 silly gunzTarPerm extractEntry lib/node_modules/node-uuid/bin/uuid
111056 silly gunzTarPerm extractEntry lib/node_modules/node-uuid/bower.json
111057 silly gunzTarPerm extractEntry lib/node_modules/node-uuid/component.json
111058 silly gunzTarPerm extractEntry lib/node_modules/node-uuid/test/compare_v1.js
111059 silly gunzTarPerm extractEntry lib/node_modules/node-uuid/test/test.js
111060 silly gunzTarPerm extractEntry lib/node_modules/node-uuid/test/test.html
111061 silly gunzTarPerm extractEntry lib/node_modules/nopt/package.json
111062 verbose write writing to /home/ubuntu/workspace/node_modules/globule/node_modules/lodash/package.json
111063 silly gunzTarPerm extractEntry lib/node_modules/nopt/.npmignore
111064 silly gunzTarPerm extractEntry lib/node_modules/nopt/README.md
111065 info preinstall lodash@4.16.6
111066 verbose readDependencies loading dependencies from /home/ubuntu/workspace/node_modules/globule/node_modules/lodash/package.json
111067 silly gunzTarPerm extractEntry lib/node_modules/nopt/LICENSE
111068 silly gunzTarPerm extractEntry lib/node_modules/nopt/.travis.yml
111069 verbose readDependencies loading dependencies from /home/ubuntu/workspace/node_modules/globule/node_modules/lodash/package.json
111070 silly gunzTarPerm extractEntry lib/node_modules/nopt/bin/nopt.js
111071 silly gunzTarPerm extractEntry lib/node_modules/nopt/examples/my-program.js
111072 silly install resolved []
111073 verbose about to build /home/ubuntu/workspace/node_modules/globule/node_modules/lodash
111074 info build /home/ubuntu/workspace/node_modules/globule/node_modules/lodash
111075 info linkStuff lodash@4.16.6
111076 silly linkStuff lodash@4.16.6 has /home/ubuntu/workspace/node_modules/globule/node_modules as its parent node_modules
111077 silly gunzTarPerm extractEntry lib/node_modules/nopt/lib/nopt.js
111078 silly gunzTarPerm extractEntry lib/node_modules/nopt/test/basic.js
111079 silly gunzTarPerm extractEntry lib/node_modules/normalize-package-data/package.json
111080 silly gunzTarPerm extractEntry lib/node_modules/normalize-package-data/.npmignore
111081 verbose linkBins lodash@4.16.6
111082 verbose linkMans lodash@4.16.6
111083 verbose rebuildBundles lodash@4.16.6
111084 info install lodash@4.16.6
111085 verbose write writing to /home/ubuntu/workspace/node_modules/inquirer/node_modules/lodash/package.json
111086 info postinstall lodash@4.16.6
111087 info preinstall lodash@4.17.2
111088 verbose unlock done using /home/ubuntu/.npm/_locks/lodash-443f5b52d72c5ff3.lock for /home/ubuntu/workspace/node_modules/globule/node_modules/lodash
111089 verbose about to build /home/ubuntu/workspace/node_modules/globule
111090 info build /home/ubuntu/workspace/node_modules/globule
111091 verbose readDependencies loading dependencies from /home/ubuntu/workspace/node_modules/inquirer/node_modules/lodash/package.json
111092 silly gunzTarPerm extractEntry lib/node_modules/normalize-package-data/README.md
111093 silly gunzTarPerm extractEntry lib/node_modules/normalize-package-data/LICENSE
111094 info linkStuff globule@1.1.0
111095 silly linkStuff globule@1.1.0 has /home/ubuntu/workspace/node_modules as its parent node_modules
111096 verbose readDependencies loading dependencies from /home/ubuntu/workspace/node_modules/inquirer/node_modules/lodash/package.json
111097 silly gunzTarPerm extractEntry lib/node_modules/normalize-package-data/.travis.yml
111098 silly gunzTarPerm extractEntry lib/node_modules/normalize-package-data/AUTHORS
111099 silly install resolved []
111100 verbose about to build /home/ubuntu/workspace/node_modules/inquirer/node_modules/lodash
111101 info build /home/ubuntu/workspace/node_modules/inquirer/node_modules/lodash
111102 verbose write writing to /home/ubuntu/workspace/node_modules/table/node_modules/lodash/package.json
111103 info linkStuff lodash@4.17.2
111104 silly linkStuff lodash@4.17.2 has /home/ubuntu/workspace/node_modules/inquirer/node_modules as its parent node_modules
111105 verbose linkBins globule@1.1.0
111106 verbose linkMans globule@1.1.0
111107 verbose rebuildBundles globule@1.1.0
111108 verbose rebuildBundles [ 'lodash' ]
111109 info install globule@1.1.0
111110 silly gunzTarPerm extractEntry lib/node_modules/normalize-package-data/lib/extract_description.js
111111 silly gunzTarPerm extractEntry lib/node_modules/normalize-package-data/lib/fixer.js
111112 info postinstall globule@1.1.0
111113 info preinstall lodash@4.17.2
111114 verbose write writing to /home/ubuntu/workspace/node_modules/combine-lists/node_modules/lodash/package.json
111115 verbose write writing to /home/ubuntu/workspace/node_modules/wiredep/node_modules/lodash/package.json
111116 verbose readDependencies loading dependencies from /home/ubuntu/workspace/node_modules/table/node_modules/lodash/package.json
111117 verbose unlock done using /home/ubuntu/.npm/_locks/globule-be24dcff5fa3c39d.lock for /home/ubuntu/workspace/node_modules/globule
111118 verbose write writing to /home/ubuntu/workspace/node_modules/async/node_modules/lodash/package.json
111119 info preinstall lodash@4.17.2
111120 info preinstall lodash@4.17.2
111121 silly gunzTarPerm extractEntry lib/node_modules/normalize-package-data/lib/make_warning.js
111122 silly gunzTarPerm extractEntry lib/node_modules/normalize-package-data/lib/normalize.js
111123 verbose readDependencies loading dependencies from /home/ubuntu/workspace/node_modules/combine-lists/node_modules/lodash/package.json
111124 verbose linkBins lodash@4.17.2
111125 verbose linkMans lodash@4.17.2
111126 verbose rebuildBundles lodash@4.17.2
111127 verbose write writing to /home/ubuntu/workspace/node_modules/sass-graph/node_modules/lodash/package.json
111128 verbose readDependencies loading dependencies from /home/ubuntu/workspace/node_modules/table/node_modules/lodash/package.json
111129 verbose readDependencies loading dependencies from /home/ubuntu/workspace/node_modules/wiredep/node_modules/lodash/package.json
111130 info preinstall lodash@4.17.2
111131 info install lodash@4.17.2
111132 verbose readDependencies loading dependencies from /home/ubuntu/workspace/node_modules/async/node_modules/lodash/package.json
111133 info postinstall lodash@4.17.2
111134 info preinstall lodash@4.17.2
111135 verbose readDependencies loading dependencies from /home/ubuntu/workspace/node_modules/combine-lists/node_modules/lodash/package.json
111136 verbose unlock done using /home/ubuntu/.npm/_locks/lodash-b9929566a668666d.lock for /home/ubuntu/workspace/node_modules/inquirer/node_modules/lodash
111137 verbose about to build /home/ubuntu/workspace/node_modules/inquirer
111138 info build /home/ubuntu/workspace/node_modules/inquirer
111139 verbose readDependencies loading dependencies from /home/ubuntu/workspace/node_modules/sass-graph/node_modules/lodash/package.json
111140 silly install resolved []
111141 verbose about to build /home/ubuntu/workspace/node_modules/table/node_modules/lodash
111142 info build /home/ubuntu/workspace/node_modules/table/node_modules/lodash
111143 verbose readDependencies loading dependencies from /home/ubuntu/workspace/node_modules/wiredep/node_modules/lodash/package.json
111144 silly gunzTarPerm extractEntry lib/node_modules/normalize-package-data/lib/safe_format.js
111145 silly gunzTarPerm extractEntry lib/node_modules/normalize-package-data/lib/typos.json
111146 verbose readDependencies loading dependencies from /home/ubuntu/workspace/node_modules/async/node_modules/lodash/package.json
